15585 	 66876 	 -0.766956755787
59 	 3 	 18.6666666667
216 	 1026 	 -0.789473684211
0 	 29 	 -1.0
23096 	 51667 	 -0.552983529139
59 	 3 	 18.6666666667
299 	 1374 	 -0.782387190684
83 	 2 	 40.5
933 	 84 	 10.1071428571
0 	 426 	 -1.0
0 	 1 	 -1.0
902 	 24 	 36.5833333333
131 	 1 	 130.0
59 	 3 	 18.6666666667
15585 	 66876 	 -0.766956755787
0 	 426 	 -1.0
15585 	 66876 	 -0.766956755787
866 	 85 	 9.18823529412
83 	 2 	 40.5
15585 	 66876 	 -0.766956755787
953 	 59 	 15.1525423729
83 	 2 	 40.5
1025 	 13 	 77.8461538462
866 	 85 	 9.18823529412
866 	 85 	 9.18823529412
1314 	 864 	 0.520833333333
0 	 16 	 -1.0
299 	 1374 	 -0.782387190684
1028 	 114 	 8.01754385965
15585 	 66876 	 -0.766956755787
15585 	 66876 	 -0.766956755787
15585 	 66876 	 -0.766956755787
0 	 426 	 -1.0
15585 	 66876 	 -0.766956755787
131 	 1 	 130.0
15585 	 66876 	 -0.766956755787
7526 	 3623 	 1.07728401877
206 	 1 	 205.0
15585 	 66876 	 -0.766956755787
1040 	 182 	 4.71428571429
412 	 663 	 -0.378582202112
392 	 1338 	 -0.707025411061
621 	 497 	 0.249496981891
381 	 2518 	 -0.84868943606
15585 	 66876 	 -0.766956755787
1896 	 399 	 3.75187969925
1274 	 87 	 13.6436781609
403 	 819 	 -0.507936507937
902 	 51 	 16.6862745098
440 	 1146 	 -0.616055846422
706 	 192 	 2.67708333333
15585 	 66876 	 -0.766956755787
20797 	 58032 	 -0.641628756548
192 	 783 	 -0.754789272031
192 	 783 	 -0.754789272031
1565 	 68 	 22.0147058824
15585 	 66876 	 -0.766956755787
15585 	 66876 	 -0.766956755787
15585 	 66876 	 -0.766956755787
395 	 2147 	 -0.816022356777
15585 	 66876 	 -0.766956755787
706 	 192 	 2.67708333333
618 	 1827 	 -0.661740558292
3598 	 370 	 8.72432432432
359 	 1209 	 -0.70306038048
7526 	 3623 	 1.07728401877
1228 	 966 	 0.271221532091
452 	 222 	 1.03603603604
2008 	 1040 	 0.930769230769
706 	 192 	 2.67708333333
15585 	 66876 	 -0.766956755787
15585 	 66876 	 -0.766956755787
23238 	 78183 	 -0.702774260389
882 	 1650 	 -0.465454545455
0 	 1 	 -1.0
15585 	 66876 	 -0.766956755787
15585 	 66876 	 -0.766956755787
7526 	 3623 	 1.07728401877
882 	 1650 	 -0.465454545455
882 	 1650 	 -0.465454545455
902 	 51 	 16.6862745098
15585 	 66876 	 -0.766956755787
10 	 1 	 9.0
0 	 5 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 29 	 -1.0
18 	 1 	 17.0
0 	 3 	 -1.0
20968 	 44271 	 -0.526371665424
0 	 3 	 -1.0
0 	 5 	 -1.0
0 	 3 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 5 	 -1.0
0 	 3 	 -1.0
0 	 5 	 -1.0
0 	 3 	 -1.0
0 	 3 	 -1.0
0 	 4 	 -1.0
0 	 15 	 -1.0
0 	 3 	 -1.0
0 	 3 	 -1.0
0 	 3 	 -1.0
0 	 1 	 -1.0
8 	 1 	 7.0
0 	 49 	 -1.0
46 	 1 	 45.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 3 	 -1.0
0 	 5 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 3 	 -1.0
0 	 2 	 -1.0
0 	 3 	 -1.0
0 	 5 	 -1.0
133 	 1 	 132.0
12 	 1 	 11.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 16 	 -1.0
0 	 6 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 32 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
7 	 2 	 2.5
4 	 2 	 1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 3 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
2259 	 168 	 12.4464285714
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
91 	 4 	 21.75
0 	 1 	 -1.0
0 	 5 	 -1.0
0 	 1 	 -1.0
91 	 4 	 21.75
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 3 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 19 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
78 	 1 	 77.0
213 	 1923 	 -0.889235569423
0 	 63 	 -1.0
213 	 1923 	 -0.889235569423
0 	 2 	 -1.0
213 	 1923 	 -0.889235569423
0 	 7 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
213 	 1923 	 -0.889235569423
50656 	 116882 	 -0.566605636454
213 	 1923 	 -0.889235569423
10 	 1 	 9.0
0 	 37 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
213 	 1923 	 -0.889235569423
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 4 	 -1.0
213 	 1923 	 -0.889235569423
213 	 1923 	 -0.889235569423
213 	 1923 	 -0.889235569423
213 	 1923 	 -0.889235569423
213 	 1923 	 -0.889235569423
213 	 1923 	 -0.889235569423
213 	 1923 	 -0.889235569423
6 	 2 	 2.0
89 	 1 	 88.0
0 	 47 	 -1.0
213 	 1923 	 -0.889235569423
153 	 1 	 152.0
50656 	 116882 	 -0.566605636454
114 	 28 	 3.07142857143
37 	 2 	 17.5
0 	 7 	 -1.0
47 	 1 	 46.0
0 	 15 	 -1.0
8 	 1 	 7.0
698 	 262 	 1.6641221374
120 	 96 	 0.25
0 	 1 	 -1.0
0 	 4 	 -1.0
0 	 65 	 -1.0
0 	 2 	 -1.0
17 	 14 	 0.214285714286
0 	 1 	 -1.0
205 	 43 	 3.76744186047
0 	 6 	 -1.0
139 	 1 	 138.0
